Open,High,Low,Close,Adj Close,Volume,company_name
165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,165.24208068847656,48116400,APPLE
165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,166.2982635498047,49537800,APPLE
166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,168.41062927246094,48251800,APPLE
169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,169.27749633789062,50558300,APPLE
169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,168.6896209716797,44838400,APPLE
173.3699951171875,176.02999877929688,173.10000610351562,173.5,172.8744659423828,68169400,APPLE
173.3300018310547,174.99000549316406,170.0,170.3300018310547,169.7158966064453,65934800,APPLE
169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,168.6896209716797,50383100,APPLE
172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,172.4061737060547,94214900,APPLE
186.64999389648438,187.0,182.66000366210938,183.3800048828125,182.71885681152344,163224100,APPLE
182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,181.0548858642578,78569700,APPLE
183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,181.7423858642578,77305800,APPLE
182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,182.0811767578125,45057100,APPLE
182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,183.90457153320312,48983000,APPLE
184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,182.63742065429688,50759500,APPLE
185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,185.8601531982422,72044800,APPLE
187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,187.00755310058594,52393600,APPLE
187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,189.2924041748047,70400000,APPLE
190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,189.41212463378906,52845200,APPLE
189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,189.4420623779297,41282900,APPLE
189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,190.6094207763672,44361300,APPLE
191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,191.91647338867188,42309400,APPLE
192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,190.46974182128906,34648500,APPLE
190.97999572753906,191.0,186.6300048828125,186.8800048828125,186.45880126953125,51005900,APPLE
188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,189.5518035888672,36294600,APPLE
191.50999450683594,193.0,189.10000610351562,189.99000549316406,189.56179809570312,52280100,APPLE
189.61000061035156,192.25,189.50999450683594,190.2899932861328,189.86111450195312,53068000,APPLE
190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,190.85885620117188,49947900,APPLE
191.44000244140625,192.57000732421875,189.91000366210938,192.25,191.8166961669922,75158300,APPLE
192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,193.59266662597656,50080500,APPLE
194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,193.91195678710938,47471400,APPLE
195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,195.42852783203125,54156800,APPLE
195.69000244140625,196.5,194.1699981689453,194.47999572753906,194.04165649414062,41181800,APPLE
194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,196.4462432861328,53103900,APPLE
196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,192.68472290039062,97262100,APPLE
193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,206.68310546875,172373300,APPLE
207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,212.58978271484375,198134300,APPLE
214.74000549316406,216.75,211.60000610351562,214.24000549316406,213.75714111328125,97862700,APPLE
213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,212.01107788085938,70122700,APPLE
213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,216.18165588378906,93728300,APPLE
217.58999633789062,218.6300048828125,213.0,214.2899932861328,213.8070068359375,79943300,APPLE
213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,209.20741271972656,86172500,APPLE
210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,207.02235412597656,246421400,APPLE
207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,207.67086791992188,80727000,APPLE
209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,208.59878540039062,56713900,APPLE
211.5,214.86000061035156,210.63999938964844,213.25,212.7693634033203,66213200,APPLE
214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,213.61746215820312,49772700,APPLE
215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,210.14527893066406,82542700,APPLE
212.08999633789062,217.50999450683594,211.9199981689453,216.75,216.261474609375,60402900,APPLE
216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,219.77354431152344,58046200,APPLE
220.0,221.5500030517578,219.02999877929688,221.5500030517578,221.0506591796875,37369800,APPLE
221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,225.82984924316406,60412400,APPLE
227.08999633789062,227.85000610351562,223.25,227.82000732421875,227.30653381347656,59085900,APPLE
227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,228.16458129882812,48076100,APPLE
229.3000030517578,233.0800018310547,229.25,232.97999572753906,232.4548797607422,62627700,APPLE
231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,227.05709838867188,64710600,APPLE
228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,230.0203857421875,53046500,APPLE
236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,233.87168884277344,62631300,APPLE
235.0,236.27000427246094,232.3300018310547,234.82000732421875,234.29075622558594,43234300,APPLE
229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,228.3641357421875,57345900,APPLE
230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,223.67471313476562,66034600,APPLE
224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,223.80442810058594,49151500,APPLE
227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,223.45523071289062,48201800,APPLE
224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,224.5028533935547,39960300,APPLE
224.0,224.8000030517578,217.1300048828125,218.5399932861328,218.04742431640625,61777600,APPLE
218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,216.99981689453125,51391200,APPLE
218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,217.46875,41601300,APPLE
216.9600067138672,219.3000030517578,215.75,218.24000549316406,217.7481231689453,36311800,APPLE
219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,218.30685424804688,41643800,APPLE
221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,221.5794677734375,50036300,APPLE
224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,217.8678436279297,62501000,APPLE
219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,219.3644561767578,105568600,APPLE
199.08999633789062,213.5,196.0,209.27000427246094,208.79833984375,119548600,APPLE
205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,206.76292419433594,69660500,APPLE
206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,209.34710693359375,63516400,APPLE
213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,212.8292236328125,47161100,APPLE
212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,215.7526397705078,42201600,APPLE
216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,217.2909393310547,38028100,APPLE
219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,221.02682495117188,44155300,APPLE
220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,221.47633361816406,41960600,APPLE
224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,224.47303771972656,46414000,APPLE
223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,225.80157470703125,44340200,APPLE
225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,225.64175415039062,40687800,APPLE
225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,226.2610626220703,30299000,APPLE
226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,226.15118408203125,34765500,APPLE
227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,224.2832489013672,43695300,APPLE
225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,226.5906982421875,38677300,APPLE
226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,226.93032836914062,30602200,APPLE
226.0,228.85000610351562,224.88999938964844,228.02999877929688,227.77938842773438,35934600,APPLE
227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,226.2410888671875,38052200,APPLE
230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,229.53746032714844,51906300,APPLE
230.19000244140625,230.39999389648438,227.47999572753906,229.0,228.7483367919922,52990800,APPLE
228.5500030517578,229.0,221.1699981689453,222.77000427246094,222.52517700195312,50190600,APPLE
221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,220.6072998046875,43840200,APPLE
221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,222.13560485839844,36615400,APPLE
223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,220.57733154296875,48423000,APPLE
220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,220.66722106933594,67180000,APPLE
218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,219.86810302734375,51591000,APPLE
221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,222.41529846191406,44587100,APPLE
222.5,223.5500030517578,219.82000732421875,222.77000427246094,222.52517700195312,37498200,APPLE
223.5800018310547,224.0399932861328,221.91000366210938,222.5,222.25547790527344,36766600,APPLE
216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,216.082275390625,59357400,APPLE
215.75,216.89999389648438,214.5,216.7899932861328,216.55174255371094,45519300,APPLE
217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,220.4474639892578,59894900,APPLE
224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,228.61846923828125,66781300,APPLE
229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,227.94920349121094,318679900,APPLE
227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,226.2211151123047,54146000,APPLE
228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,227.1201171875,43556100,APPLE
224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,226.1212158203125,42308700,APPLE
227.3000030517578,228.5,225.41000366210938,227.52000427246094,227.26995849609375,36636700,APPLE
228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,227.53965759277344,34026000,APPLE
230.0399932861328,233.0,229.64999389648438,233.0,232.7439422607422,54541900,APPLE
229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,225.96141052246094,63285000,APPLE
225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,226.53077697753906,32880600,APPLE
225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,225.42198181152344,34044200,APPLE
227.89999389648438,228.0,224.1300048828125,226.8000030517578,226.55075073242188,37245100,APPLE
224.5,225.69000244140625,221.3300018310547,221.69000244140625,221.4463653564453,39505400,APPLE
224.3000030517578,225.97999572753906,223.25,225.77000427246094,225.52188110351562,31855700,APPLE
225.22999572753906,229.75,224.8300018310547,229.5399932861328,229.28773498535156,33591100,APPLE
227.77999877929688,229.5,227.1699981689453,229.0399932861328,228.7882843017578,28183500,APPLE
229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,227.2999267578125,31759200,APPLE
228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,231.04580688476562,39882100,APPLE
233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,233.59300231933594,64751400,APPLE
231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,231.5252685546875,34082200,APPLE
233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,231.89486694335938,32993800,APPLE
236.17999267578125,236.17999267578125,234.00999450683594,235.0,234.74172973632812,46431500,APPLE
234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,236.22010803222656,36254500,APPLE
233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,235.60079956054688,38846600,APPLE
234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,230.5063934326172,52287000,APPLE
229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,230.31661987304688,31109500,APPLE
229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,231.1556854248047,38802300,APPLE
233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,233.14349365234375,36087100,APPLE
233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,233.41319274902344,35417200,APPLE
232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,229.8471221923828,47070900,APPLE
229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,225.66172790527344,64370100,APPLE
220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,222.66502380371094,65276700,APPLE
220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,221.76600646972656,44944500,APPLE
221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,223.2044219970703,28111300,APPLE
222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,222.47523498535156,54561100,APPLE
224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,227.22999572753906,42137700,APPLE
227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,226.9600067138672,38328800,APPLE
225.0,225.6999969482422,221.5,224.22999572753906,224.22999572753906,42005600,APPLE
224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,224.22999572753906,40398300,APPLE
224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,225.1199951171875,48566200,APPLE
225.02000427246094,228.8699951171875,225.0,228.22000122070312,228.22000122070312,44923900,APPLE
226.39999389648438,226.9199981689453,224.27000427246094,225.0,225.0,47923700,APPLE
225.25,229.74000549316406,225.1699981689453,228.02000427246094,228.02000427246094,44686000,APPLE
226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,228.27999877929688,36211800,APPLE
228.05999755859375,229.92999267578125,225.88999938964844,229.0,229.0,35169600,APPLE
228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,228.52000427246094,42108300,APPLE
228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,229.8699951171875,38168300,APPLE
231.4600067138672,233.25,229.74000549316406,232.8699951171875,232.8699951171875,90152800,APPLE
233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,235.05999755859375,45986200,APPLE
234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,234.92999267578125,33498400,APPLE
234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,237.3300018310547,28481400,APPLE
237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,239.58999633789062,48137100,APPLE
239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,242.64999389648438,38861000,APPLE
242.8699951171875,244.11000061035156,241.25,243.00999450683594,243.00999450683594,44383900,APPLE
243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,243.0399932861328,40033900,APPLE
242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,242.83999633789062,36870600,APPLE
241.8300018310547,247.24000549316406,241.75,246.75,246.75,44649200,APPLE
246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,247.77000427246094,36914800,APPLE
247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,246.49000549316406,45205800,APPLE
246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,247.9600067138672,32777500,APPLE
247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,248.1300048828125,33155300,APPLE
247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,251.0399932861328,51694800,APPLE
250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,253.47999572753906,51356400,APPLE
252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,248.0500030517578,56774100,APPLE
247.5,252.0,247.08999633789062,249.7899932861328,249.7899932861328,60882300,APPLE
248.0399932861328,255.0,245.69000244140625,254.49000549316406,254.49000549316406,147495300,APPLE
254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,255.27000427246094,40858800,APPLE
255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,258.20001220703125,23234700,APPLE
258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,259.0199890136719,27237100,APPLE
257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,255.58999633789062,42355300,APPLE
252.22999572753906,253.5,250.75,252.1999969482422,252.1999969482422,35557500,APPLE
252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,250.4199981689453,39480700,APPLE
248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,243.85000610351562,55740700,APPLE
243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,243.36000061035156,40244100,APPLE
244.30999755859375,247.3300018310547,243.1999969482422,245.0,245.0,45045600,APPLE
242.97999572753906,245.5500030517578,241.35000610351562,242.2100067138672,242.2100067138672,40856000,APPLE
241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,242.6999969482422,37628900,APPLE
240.00999450683594,240.16000366210938,233.0,236.85000610351562,236.85000610351562,61710900,APPLE
233.52999877929688,234.6699981689453,229.72000122070312,234.39999389648438,234.39999389648438,49630700,APPLE
234.75,236.1199951171875,232.47000122070312,233.27999877929688,233.27999877929688,39435300,APPLE
234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,237.8699951171875,39832000,APPLE
237.35000610351562,238.00999450683594,228.02999877929688,228.25999450683594,228.25999450683594,71759100,APPLE
232.1199951171875,232.2899932861328,228.47999572753906,229.97999572753906,229.97999572753906,68488300,APPLE
224.0,224.4199981689453,219.3800048828125,222.63999938964844,222.63999938964844,98070400,APPLE
219.7899932861328,224.1199951171875,219.7899932861328,223.8300018310547,223.8300018310547,64126500,APPLE
224.74000549316406,227.02999877929688,222.3000030517578,223.66000366210938,223.66000366210938,60234800,APPLE
224.77999877929688,225.6300048828125,221.41000366210938,222.77999877929688,222.77999877929688,54697900,APPLE
224.02000427246094,232.14999389648438,223.97999572753906,229.86000061035156,229.86000061035156,94863400,APPLE
230.85000610351562,240.19000244140625,230.80999755859375,238.25999450683594,238.25999450683594,75633300,APPLE
234.14999389648438,238.0,234.00999450683594,235.6300048828125,235.6300048828125,21824762,APPLE
153.63999938964844,155.1999969482422,152.9199981689453,154.83999633789062,154.28564453125,20909300,GOOGLE
154.00999450683594,155.0399932861328,152.77499389648438,153.0500030517578,152.50204467773438,26578900,GOOGLE
145.38999938964844,145.58999633789062,141.5500030517578,141.8000030517578,141.29232788085938,43908600,GOOGLE
143.69000244140625,144.6199951171875,142.25999450683594,142.7100067138672,142.19908142089844,25526900,GOOGLE
140.88999938964844,143.8800048828125,138.1699981689453,143.5399932861328,143.0260772705078,42116900,GOOGLE
144.0399932861328,146.6699981689453,143.91000366210938,144.92999267578125,144.41111755371094,29254400,GOOGLE
145.9600067138672,146.74000549316406,144.52000427246094,145.41000366210938,144.88938903808594,21517700,GOOGLE
146.1199951171875,147.0,145.2100067138672,146.67999267578125,146.1548309326172,21436100,GOOGLE
146.97000122070312,147.61000061035156,146.4199981689453,147.22000122070312,146.69290161132812,18241300,GOOGLE
147.9499969482422,150.69500732421875,147.42999267578125,150.22000122070312,149.6821746826172,21877700,GOOGLE
149.5399932861328,150.58999633789062,148.55999755859375,148.72999572753906,148.19752502441406,17236100,GOOGLE
146.07000732421875,148.0399932861328,145.11000061035156,146.3699951171875,145.84596252441406,18138500,GOOGLE
147.3699951171875,147.8300018310547,145.55499267578125,147.13999938964844,146.61318969726562,16651800,GOOGLE
144.4600067138672,144.75999450683594,141.8800048828125,143.94000244140625,143.42466735839844,26724300,GOOGLE
144.2100067138672,144.47999572753906,141.52000427246094,141.75999450683594,141.25245666503906,21849700,GOOGLE
140.94000244140625,143.32899475097656,140.8000030517578,142.1999969482422,141.69088745117188,18625600,GOOGLE
142.63999938964844,143.97999572753906,141.91000366210938,143.83999633789062,143.32501220703125,16499600,GOOGLE
146.1199951171875,146.1999969482422,144.00999450683594,145.32000732421875,144.7997283935547,23024700,GOOGLE
144.97000122070312,145.9550018310547,144.7899932861328,145.2899932861328,144.7698211669922,14519400,GOOGLE
143.4499969482422,143.83999633789062,138.74000549316406,138.75,138.25323486328125,33513000,GOOGLE
139.41000366210938,140.49000549316406,138.5,140.10000610351562,139.59841918945312,22364000,GOOGLE
139.10000610351562,139.27999877929688,136.63999938964844,137.42999267578125,136.93797302246094,30628700,GOOGLE
138.35000610351562,139.9499969482422,137.57000732421875,139.77999877929688,139.27955627441406,35485000,GOOGLE
139.61000061035156,140.0,137.97500610351562,138.0800018310547,137.5856475830078,28522000,GOOGLE
136.5399932861328,136.6300048828125,132.86000061035156,134.1999969482422,133.7195281982422,43571500,GOOGLE
132.74000549316406,134.02000427246094,131.5500030517578,133.77999877929688,133.301025390625,28447600,GOOGLE
134.24000549316406,134.74000549316406,131.9499969482422,132.55999755859375,132.08538818359375,23175200,GOOGLE
133.88999938964844,135.82000732421875,132.66000366210938,135.24000549316406,134.7558135986328,24107300,GOOGLE
135.03500366210938,138.98500061035156,134.8000030517578,136.2899932861328,135.80203247070312,26472400,GOOGLE
137.07000732421875,139.97999572753906,137.07000732421875,138.94000244140625,138.44256591796875,22536400,GOOGLE
138.25,140.27999877929688,138.2100067138672,139.6199951171875,139.1201171875,19019700,GOOGLE
140.05999755859375,142.19000244140625,140.00999450683594,140.77000427246094,140.26602172851562,19637000,GOOGLE
142.3000030517578,144.72999572753906,141.48500061035156,144.33999633789062,143.82322692871094,36117900,GOOGLE
143.41000366210938,144.33999633789062,141.1300048828125,142.1699981689453,141.66099548339844,41025900,GOOGLE
149.3699951171875,152.92999267578125,148.13999938964844,148.47999572753906,147.94839477539062,47676700,GOOGLE
148.97999572753906,149.6199951171875,147.00999450683594,147.9199981689453,147.39041137695312,17748400,GOOGLE
148.7899932861328,149.75999450683594,147.6649932861328,149.67999267578125,149.14410400390625,17730000,GOOGLE
150.32000732421875,151.30499267578125,148.00999450683594,148.74000549316406,148.20748901367188,19843900,GOOGLE
